#
# File:	imbalance-summary.dat
#
# Note:	generated by ./gather-otu.scr in /home/fabian/Dewey/D5/D51/D511/D511.5_Graphs/Reference
# Note:	summary of tree im/balance measures
# Note:	number of tree topologies given by Wedderburn-Etherington numbers (OEIS A001190)
# Note:	extract data from ../ConstructTrees
# Note:	using -rwxrwxr-x 1 fabian fabian 34533 May 12 16:11 ../Sokal/xSokal
# Note:	1.N: number of leaves (operating taxonomic units);	2.D: maximum tree depth/height;	3.Sack: Sackin measure;	4.Coll: Colless measure;	5.InvM: inv-max measure after Sokal;	6.Entro: Shannon Entropy;	7.dia: tree diameter;	8.SSack: scaled Sackin measure (S-bal)/(chn-bal), bal=N*log2(N), chn=(N+2)*(N-1)/2;	9.CColl: scaled Colless measure (C-bal)/(chn-bal), bal=0, chn=(N-1)*(N-2)/2;	10.cher: number of cherries (a,b);	11.cat: length of longest caterpillar (z,(y,(...,(b,a))));	12.sym: number of symmetries (a,b) <-> (b,a);	13.tree: tree in Newick format;	
# Date:	Thu May 12 16:20:28 IST 2016
#

#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 2 leaves there are 1 distinct topologies
8	5	29	11	4.083333	0.752575	8	0.454545	0.523810	3	2	4	((x,x),(x,(x,((x,x),(x,x)))))
8	5	28	10	4.083333	0.771389	8	0.363636	0.476190	3	3	3	((x,x),(x,((x,x),(x,(x,x)))))
8	5	27	9	4.083333	0.809018	8	0.272727	0.428571	3	4	3	((x,x),((x,x),(x,(x,(x,x)))))
8	4	26	6	4.833333	0.827832	7	0.181818	0.285714	4	2	5	((x,x),((x,x),((x,x),(x,x))))
8	4	26	6	4.333333	0.827832	7	0.181818	0.285714	3	3	4	((x,x),((x,(x,x)),(x,(x,x))))
8	5	27	9	3.583333	0.809018	9	0.272727	0.428571	2	5	2	((x,(x,x)),(x,(x,(x,(x,x)))))
8	4	26	6	4.333333	0.827832	8	0.181818	0.285714	3	3	4	((x,(x,x)),(x,((x,x),(x,x))))
8	4	25	5	4.333333	0.865461	8	0.090909	0.238095	3	3	3	((x,(x,x)),((x,x),(x,(x,x))))
8	4	26	6	3.666667	0.827832	9	0.181818	0.285714	2	4	3	((x,(x,(x,x))),(x,(x,(x,x))))
8	4	25	3	4.333333	0.865461	8	0.090909	0.142857	3	4	4	(((x,x),(x,x)),(x,(x,(x,x))))
8	3	24	0	5.000000	0.903090	7	0.000000	0.000000	4	2	7	(((x,x),(x,x)),((x,x),(x,x)))
#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 9 leaves there are 46 distinct topologies
9	8	44	28	2.592857	0.599708	10	1.000000	1.000000	1	9	1	(x,(x,(x,(x,(x,(x,(x,(x,x))))))))
9	7	43	25	3.450000	0.602060	9	0.935362	0.892857	2	2	3	(x,(x,(x,(x,(x,((x,x),(x,x)))))))
9	7	42	24	3.450000	0.606764	9	0.870723	0.857143	2	3	2	(x,(x,(x,(x,((x,x),(x,(x,x)))))))
9	7	41	23	3.450000	0.616171	9	0.806085	0.821429	2	4	2	(x,(x,(x,((x,x),(x,(x,(x,x)))))))
9	6	40	20	4.283333	0.620874	8	0.741446	0.714286	3	2	4	(x,(x,(x,((x,x),((x,x),(x,x))))))
9	6	40	20	3.783333	0.620874	8	0.741446	0.714286	2	3	3	(x,(x,(x,((x,(x,x)),(x,(x,x))))))
9	7	40	22	3.450000	0.634985	9	0.741446	0.785714	2	5	2	(x,(x,((x,x),(x,(x,(x,(x,x)))))))
9	6	39	19	4.283333	0.639689	8	0.676808	0.678571	3	2	4	(x,(x,((x,x),(x,((x,x),(x,x))))))
9	6	38	18	4.283333	0.649096	8	0.612169	0.642857	3	3	3	(x,(x,((x,x),((x,x),(x,(x,x))))))
9	6	38	18	3.783333	0.649096	8	0.612169	0.642857	2	4	2	(x,(x,((x,(x,x)),(x,(x,(x,x))))))
9	5	37	15	4.583333	0.658503	7	0.547531	0.535714	3	3	4	(x,(x,((x,(x,x)),((x,x),(x,x)))))
9	7	39	21	3.450000	0.672614	9	0.676808	0.750000	2	6	2	(x,((x,x),(x,(x,(x,(x,(x,x)))))))
9	6	38	18	4.283333	0.677317	8	0.612169	0.642857	3	2	4	(x,((x,x),(x,(x,((x,x),(x,x))))))
9	6	37	17	4.283333	0.686725	8	0.547531	0.607143	3	3	3	(x,((x,x),(x,((x,x),(x,(x,x))))))
9	6	36	16	4.283333	0.705539	8	0.482893	0.571429	3	4	3	(x,((x,x),((x,x),(x,(x,(x,x))))))
9	5	35	13	5.083333	0.714946	7	0.418254	0.464286	4	2	5	(x,((x,x),((x,x),((x,x),(x,x)))))
9	5	35	13	4.583333	0.714946	7	0.418254	0.464286	3	3	4	(x,((x,x),((x,(x,x)),(x,(x,x)))))
9	6	36	16	3.783333	0.705539	9	0.482893	0.571429	2	5	2	(x,((x,(x,x)),(x,(x,(x,(x,x))))))
9	5	35	13	4.583333	0.714946	8	0.418254	0.464286	3	3	4	(x,((x,(x,x)),(x,((x,x),(x,x)))))
9	5	34	12	4.583333	0.733761	8	0.353616	0.428571	3	3	3	(x,((x,(x,x)),((x,x),(x,(x,x)))))
9	5	35	13	3.916667	0.714946	9	0.418254	0.464286	2	4	3	(x,((x,(x,(x,x))),(x,(x,(x,x)))))
9	5	34	10	4.583333	0.733761	8	0.353616	0.357143	3	4	4	(x,(((x,x),(x,x)),(x,(x,(x,x)))))
9	4	33	7	5.333333	0.752575	7	0.288977	0.250000	4	2	7	(x,(((x,x),(x,x)),((x,x),(x,x))))
9	7	38	20	3.450000	0.747871	10	0.612169	0.714286	2	7	2	((x,x),(x,(x,(x,(x,(x,(x,x)))))))
9	6	37	17	4.283333	0.752575	9	0.547531	0.607143	3	2	4	((x,x),(x,(x,(x,((x,x),(x,x))))))
9	6	36	16	4.283333	0.761982	9	0.482893	0.571429	3	3	3	((x,x),(x,(x,((x,x),(x,(x,x))))))
9	6	35	15	4.283333	0.780797	9	0.418254	0.535714	3	4	3	((x,x),(x,((x,x),(x,(x,(x,x))))))
9	5	34	12	5.083333	0.790204	8	0.353616	0.428571	4	2	5	((x,x),(x,((x,x),((x,x),(x,x)))))
9	5	34	12	4.583333	0.790204	8	0.353616	0.428571	3	3	4	((x,x),(x,((x,(x,x)),(x,(x,x)))))
9	6	34	14	4.283333	0.818425	9	0.353616	0.500000	3	5	3	((x,x),((x,x),(x,(x,(x,(x,x))))))
9	5	33	11	5.083333	0.827832	8	0.288977	0.392857	4	2	5	((x,x),((x,x),(x,((x,x),(x,x)))))
9	5	32	10	5.083333	0.846647	8	0.224339	0.357143	4	3	4	((x,x),((x,x),((x,x),(x,(x,x)))))
9	5	32	10	4.583333	0.846647	8	0.224339	0.357143	3	4	3	((x,x),((x,(x,x)),(x,(x,(x,x)))))
9	4	31	7	5.333333	0.865461	7	0.159701	0.250000	4	3	5	((x,x),((x,(x,x)),((x,x),(x,x))))
9	6	34	14	3.783333	0.818425	10	0.353616	0.500000	2	6	2	((x,(x,x)),(x,(x,(x,(x,(x,x))))))
9	5	33	11	4.583333	0.827832	9	0.288977	0.392857	3	3	4	((x,(x,x)),(x,(x,((x,x),(x,x)))))
9	5	32	10	4.583333	0.846647	9	0.224339	0.357143	3	3	3	((x,(x,x)),(x,((x,x),(x,(x,x)))))
9	5	31	9	4.583333	0.884276	9	0.159701	0.321429	3	4	3	((x,(x,x)),((x,x),(x,(x,(x,x)))))
9	4	30	6	5.333333	0.903090	8	0.095062	0.214286	4	3	5	((x,(x,x)),((x,x),((x,x),(x,x))))
9	4	30	6	4.833333	0.903090	8	0.095062	0.214286	3	3	4	((x,(x,x)),((x,(x,x)),(x,(x,x))))
9	5	32	10	3.916667	0.846647	10	0.224339	0.357143	2	5	2	((x,(x,(x,x))),(x,(x,(x,(x,x)))))
9	4	31	7	4.666667	0.865461	9	0.159701	0.250000	3	4	4	((x,(x,(x,x))),(x,((x,x),(x,x))))
9	4	30	6	4.666667	0.903090	9	0.095062	0.214286	3	4	3	((x,(x,(x,x))),((x,x),(x,(x,x))))
9	5	31	7	4.583333	0.884276	9	0.159701	0.250000	3	5	4	(((x,x),(x,x)),(x,(x,(x,(x,x)))))
9	4	30	4	5.333333	0.903090	8	0.095062	0.142857	4	2	6	(((x,x),(x,x)),(x,((x,x),(x,x))))
